User,The Elder Scrolls V Skyrim,Fallout New Vegas,Left 4 Dead 2,Team Fortress 2,Dota 2,Robocraft,Garry's Mod,Sid Meier's Civilization V,Counter-Strike Global Offensive,Grand Theft Auto V,Portal 2,Half-Life 2,Portal,Borderlands 2,Call of Duty Modern Warfare 2 - Multiplayer,Call of Duty Modern Warfare 2,Counter-Strike Source,Unturned,Alien Swarm,War Thunder,Counter-Strike,PAYDAY 2,Heroes & Generals,Terraria,Warframe
202906277,,,,,24.0,,,,,,,,,,,,,,,,,,,,
228314669,,,,,0.7,,,,,,,,,,,,,,,,,,,,
238698018,,,,,1.2,,,,,,,,,,,,,,,,,,,,
242200471,,,,,,,,,171.0,,,,,,,,,,,,,,,,
296285114,,,,,113.0,,,,,,,,,,,,,,,,,,,,
195814783,,,,,1.9,,,,,,,,,,,,,,,,,,,,
285704870,,,,,7.5,,,,,,,,,,,,,,,,,,,,
257299708,,,,,107.0,,,,,,,,,,,,,,,,,,,,
35419030,,,,,,,,,,,,1.8,,,,,,,,,,,,,
192538478,,,,4.3,3.6,,,,,,,,,,,,,8.9,,,,,0.4,,
171067153,14.2,32.0,5.3,0.7,,,32.0,,795.0,,,,,7.9,,,1.7,17.2,,,,77.0,,2.4,2.2
116283279,,1.9,30.0,,,,,,,,,,,,,,,,,,,,,,
149331941,,,65.0,1.3,4.4,,,,85.0,,,,,,,,,,,,,28.0,,,
153945772,,,,17.8,1625.0,,1.1,,33.0,,,,,,,,,0.3,,,,,,,1.3
102921672,,19.0,,,,,1.5,2.3,5.4,,,,,3.0,1.6,,,,,,,,,25.0,
230967602,,,,,76.0,,,,,,,,,,,,,,,,,,,,
124566319,,,,2.5,,,,,,,,,,,,,,,,,,,,,
113530439,,,,,809.0,,,,,,,,,,,,,,,,,,,,
186452942,,,,,14.8,,,,,,,,,,,,,,,,,,,,
259038184,,,,,124.0,,,,,96.0,,,,,,,,,,,,,,,
149820947,,,,,274.0,,,,,,,,,,,,,,,,,,,,
160430559,,,,,2.6,,,,,,,,,,,,,,,,,,,,
190798987,,,,,,,,,,,,,,,,,,2.3,,,,,,,
210296537,,,,,,,,,,,,,,,,,,0.5,,,,,,,
118236431,,,,,216.0,,,,,,,,,,,,,,,,,,,,
248364783,,,,,161.0,,,,,,,,,,,,,,,,,,,,
22875444,,,,,,,,,,,,3.4,,,,,,,,,,,,,
62858973,,,,,,,,,,,11.1,,,,,,,,,,,,,,
165130273,,,,,0.2,,,,,,,,,,,,,,,,,,,,
199637398,,,,,22.0,,,,,,,,,,,,,,,,,,,,
205329032,,,,,,,,,1447.0,,,,,,,,,,,,,,,,6.0
233692859,,,,,495.0,,,,,,,,,,,,,,,,,,,,
170460109,,46.0,0.4,0.2,,,,,484.0,,,,,,,,,1.6,,,,,0.9,,48.0
231190223,,,,,0.5,,,,,,,,,,,,,,,,,,,,
36791999,,14.9,,,,,,,,,,,,,,,74.0,,,,,,,,
635733,,,,,,,,,,,,,,,,,,,,,0.6,,,,
183170604,,,,,2.9,,,,,,,,,,,,,,,,,,,,
116494569,,,8.5,46.0,,,15.2,,1899.0,,,,,,,,246.0,2.6,,,,,47.0,,
220302789,,,,,2.6,,,,,,,,,,,,,,,,,,,,
185390486,,,,,1298.0,,,,26.0,,,,,,,,0.3,,,,,,,,
20464587,,,,0.9,,0.6,,,,,,,,,,,5.8,0.3,0.3,,,,,78.0,
178224490,,,,,0.2,,,,,,,,,,,,,,,,,,,,
161211955,,,,,,,,,5.2,,,,,,,,,,,,,,,,
279204362,,,,,1.0,,,,,,,,,,,,,,,,,,,,
96723015,,,,1.7,,,,,,,,,,,,,,,,,,,,,
180836607,,,,0.6,,,,,,,,,,,,,,,,,,,,,
240157419,,,,,0.3,,,,,,,,,,,,,,,,,,,,
238285173,,,,,0.5,,,,,,,,,,,,,,,,,,,,
60859324,28.0,2.3,,,,,,199.0,,,,,,,,,,,2.5,15.7,,17.8,,57.0,603.0
280027508,,,,,,,,,266.0,,,,,,,,,,,,,,,,
57905818,,,,0.8,0.6,,,,75.0,,,,,,,,4405.0,,,,0.3,,,,
143127924,,,,,2.4,,,,,,,,,,,,,,,,,,,,
248155783,,,,,2.8,,,,,,,,,,,,,,,,,,,,
237281095,,,,,6.2,,,,,,,,,,,,,,,,,,,,
283482222,,,,,2.4,,,,,,,,,,,,,,,,,,,,
79542039,,,,,,,,12.8,,,,,,,,,,,,,,,,,
161007736,,,,,,,,,117.0,,,,,,,,,,,,,,,,
67713900,,,,,,,,,,,,,,,,116.0,,,,,,,,,
146016192,,,,,,,,,,,,,,,,,2.3,,,,,,,,
301249176,,,,,,,,,5.1,,,,,,,,,,,,,,,,
231191282,,,,,93.0,,,,,,,,,,,,,,,,,,,,
116756674,,,,,,,,,38.0,,,,,,,,,,,,,,,,
238625455,,,,,8.7,,,,,,,,,,,,,,,,,,,,
68540434,,,,,106.0,,,,,,,,,,,,,,,,,,,,
266035768,,,,,,,,,28.0,,,,,,,,,,,,,,,,
171665006,,,,,1.2,,,,,,,,,,,,,,,,,,,,
294255087,,,,,0.8,,,,,,,,,,,,,,,,,,,,
161672514,,,,,,,,,,,,,,,,,14.1,,,,,,,,
84824859,,,,,845.0,,,,,,,,,,,,,,,,,,,,
210824241,,,,,0.3,,,,,,,,,,,,,,,,,,,,
198019368,,,,,85.0,,,,,,,,,,,,,,,,,,,,
303007171,,,,,,,,,27.0,,0.8,0.7,,,,,,,,,0.2,,,,
289428854,,,,,4.1,,,,,,,,,,,,,,,,,,,,
90956570,,,0.2,9.8,,,,,,,,,,,,,,,,,,,,,
163558271,,,,,2.1,,,,,,,,,,,,,,,,,,,,
47164966,,,,,,,,,,,,,,,,,,,,,646.0,,,,
160725611,,,,,8.0,,1.3,,,,,,,,,,,,,,,,,,
119670302,,,,,532.0,,,,383.0,,,,,,,,,,,,,,,,
201600354,,,,0.3,,,,,,,,,,,,,,0.3,,,,,,,
229203462,,,,,77.0,,,,,,,,,,,,,,,,,,,,
191792074,,,,,14.5,,,,,,,,,,,,,,,,,,,,
100053304,,,,,1.0,,,,,,4.4,,,,,,,,,,,,,,
26729643,109.0,,,237.0,222.0,,526.0,448.0,,,,2.3,,45.0,,,6.8,6.8,10.4,54.0,,11.2,17.7,114.0,
231469827,,,,,34.0,,,,,,,,,,,,,,,,,,,,
193012627,,,,,0.1,,,,,,,,,,,,,,,,,,,,
187937296,,,,,14.1,,,,,,,,,,,,,,,,,,,,
64137709,,,,,,,,,22.0,,,,,,,,38.0,,,,,,,,
152983035,,,0.6,,,,,,,,,,,,,,,,,,,,,,
201680419,,,,,475.0,,,,,,,,,,,,,,,,,,,,
180763362,,,,,16.1,,,,,,,,,,,,,,,,,,,,
115655987,,,,,601.0,,,,375.0,,,,,,,,,,,,420.0,,,,
235239851,,,,2.5,,,,,,,,,,,,,,0.2,,,,,,,
114244707,,,,,7.2,,,,,,,,,,,,,,,,,,,,
253549183,,,,,1155.0,,,,,,,,,,,,,,,,,,,,
26461910,,,,,,,,,,,,,,,,,,,,,329.0,,,,
52321307,,,,16.4,,,3.0,157.0,,,,,,,,,,,,,,,,,
275086284,,,,,,0.3,,,,,,,,,,,,11.6,,,,,,,
220808791,,,,,4.0,,,,,,,,,,,,,,,,,,,,
221738571,,,,,,,27.0,,,,,,,,,,,,,,,,,,
190502181,,,,,,,,,2.2,,,,,,,,,,,141.0,,,1.1,,
165779930,,,,,,212.0,,,13.9,,,,,,,,,,,0.2,,,,,
138375115,,,,,319.0,,,,,,,,,,,,,,,,,,,,
247544697,,,,,9.3,,,,,,,,,,,,,,,,,,,,
173394554,,,,,,,,,3.2,,,,,,,,,,,,,,,,
170264961,,,,,5.4,,,,,,,,,,,,,,,,,,,,
223133463,,,,,1.4,,,,,,,,,,,,,,,,,,,,
104470331,,,,2.2,,,,,,,,,,,,,,,,,,,,,
302004137,,,,,4.9,,,,,,,,,,,,,,,,,,,,
56002861,,,,7.0,,,,,14.6,,,,,,233.0,19.1,0.2,,,,,,,,
201283792,,,,,209.0,,,,107.0,,,,,,,,,,,,,8.5,,,
202775025,,,,,,,,,,,,,,,,8.2,,,,,,,,,
296106225,,,,,15.3,,,,,,,,,,,,,,,,,,,,
152793135,,,,,7.8,,,,,,,,,,,,,,,,,,,,
3527485,,,10.5,,455.0,,3.0,,,,11.4,3.8,2.7,,,,,,0.2,,6.6,,,,
52863875,,,,,,,,,,,,,,,,,16.6,,,,,,,,
254095448,,,,,4.3,,,,,,,,,,,,,,,,,,,,
182548589,,,,,3.1,,,,,,,,,,,,,,,,,,,,
150472108,,,,,11.1,,,,202.0,,,,,,,,,23.0,,,,,,,
276505968,,,,,,,,,1.6,,,,,,,,,,,,,,,,
125226713,,,,,,,,,,,,,,,,,,,,,510.0,,,,
285860790,,24.0,,,,,,,261.0,,,12.9,,,,,,,,,,,,,
84555487,,,,2.1,,,,,,,,,,,,,,,,,,,,,
271886944,,,,,0.4,,,,,,,,,,,,,,,,,,,,
167608965,,,,,16.1,,,,,,,,,,,,,,,,,,,,
186010200,,,,,,,,,,,,,,,,,,,,,,,14.0,,
216029829,,,,0.9,,,,,,,,,,,,,,,,,,,,,
206701226,,,,,89.0,,,,,,,,,,,,,,,,,,,,
195584941,,,,24.0,,,,,,,,,,,,,,23.0,,,,,1.3,,100.0
215127686,,,,,,,,,,,,,,,,,,2.0,,,,,,,
131237387,,,,,7.1,,,,,,,,,,,,,,,,,,,,
199768117,,,,,,,16.5,,761.0,,,,,,,,,,,,,,,,
114617787,,,,,2254.0,,1.2,,343.0,,,,,,,,,,,,3.2,,,,46.0
211088737,,,,,2.0,,,,,,,,,,,,,,,,,,,,
37490443,144.0,,13.9,440.0,330.0,,,31.0,,,,15.7,,,39.0,24.0,190.0,,,,,,,,
172766915,,,,5.9,,,,,,,,,,,,,,,,,,,,,
302228798,,,,,,,,,,,,,,,,,,2.0,,,,,,,
182478684,,,,57.0,1.3,,,,,,,,,,,,,,,,,,,,
297391224,,,,0.3,,,,,,,,,,,,,,,,,,,,,
209804474,,,,,,,,,17.7,,,,,,,,,,,,,,,,
197666345,,,,,27.0,,,,,,,,,,,,,,,,,,,,
181112485,,,,,7.8,,,,,,,,,,,,,,,,,,,,
104727643,385.0,,,0.6,0.1,0.4,,,64.0,,,,,,,,,,,,,,0.4,,
237012219,,,,,276.0,,,,,,,,,,,,,,,,,,,,
192012936,,,,,,,,,,,,,,,,,,6.3,,,,,,,
225848614,,,,,,,,,,,,,,,,,,,,,,,,246.0,
10144504,,,,,,,,,,,,0.4,,,,,0.3,,,,,,,,
3674653,,,,,,,,,,,,,,,,,,,,,772.0,,,,
197949629,,,,78.0,0.5,,7.8,,16.1,,,,,,,,,,,,,2.8,,,5.1
180887333,,,,,,,,66.0,,,,,,,,,,,,,,,,,
202700286,,,,,2.5,,,,,,,,,,,,,,,,,,,,
112944877,,,,0.1,0.2,,,,,,,,,,,,,,,,,,0.1,,
192274690,,,,0.8,,,,,,,,,,,,,,,,,,,,,
155242980,,,,,0.5,,,,,,,,,,,,,,,,,,,,
61099969,,,10.4,,,,,,,,,,,,,,,,,,,,,,
248899637,,,,,1.7,,,,,,,,,,,,,,,,,,,,
156382881,,,,,0.4,,,,,,,,,,,,,,,,,,,,
160042745,,,21.0,,998.0,,,,,,,,,,,,,,,6.6,,,,,
239449577,,,,0.4,,,,,,,,,,,,,,,,,,,,,
208994172,,,,,,,,,,,,,,,,,,2.0,,,,,,,
201763859,,,,,448.0,,,,,,,,,,,,,,,,,,,,
66615366,204.0,417.0,0.4,181.0,0.6,,,,6.5,,,,,359.0,,,,,2.6,,,,,,
118541865,,,24.0,,,,,,6.4,,,,,,,,,,,,,58.0,,,
297925945,,,,,118.0,,,,,,,,,,,,,,,,,,,,
129910954,,,,,0.1,,,,,,,,,,,,,,,,,,,,
225512626,,,,0.9,,,,,,,,,,,,,,,,,,,,,
185515672,,,,,,,,,,,,,,,,,,0.4,,,,,,,
203735948,,,,17.8,,,,,,,,,,,,,,,,,,,,,
281857216,,,,,0.3,,,,471.0,,,,,,,,,,,,,,,,
144515751,,,,,0.3,,,,,,,,,,,,,,,,,,,,
60736966,,,,,,,,,,,,,,,,,,,,,994.0,,,,
297650024,,,5.7,,,,,,,,7.8,,,46.0,,,,,,,,,,,0.3
115358376,,,,0.6,,,,,,,,,,,,,,,,,,,,,
130581074,,,,,4.2,,,,,,,,,,,,,,,,,,,,
6717871,5.4,,1.9,,0.7,,,,,,18.5,0.2,0.3,86.0,,,0.5,,,,,,,,
246439849,,,,,4.6,,,,148.0,,,,,,,,,3.4,,,,,2.8,,
191857652,,,,,0.3,,,,,,,,,,,,,,,,,,,,
93021129,,,,127.0,,,,,,,,,,,,,,,,,,,,,
101597552,,,,34.0,,,,,,,,,,,,,,,,,,,,,
62352668,,,,,,,,,,,,,,,,,,,,,51.0,,,,
87938922,,,,2.5,,,,,,,,,,,,,,,,,,,,,
176771895,,,,,587.0,,,,,,,,,,,,,,,,,,,,
173249224,,,,,0.7,,,,10.0,,,,,,,,,,,,59.0,,,,
181593489,,,,,2.9,,83.0,,,,,,,,,,,,,,,,,255.0,
157391838,,,,12.3,,,,,760.0,,34.0,3.0,1.1,,,,,,,,,,,,
133573140,,,,,,,,,798.0,,,,,,,,,,,,,,,,
232864591,,,,,,,,,,,,,,,,,,,,,,,0.2,,
245816621,,,,,9.7,,,,,,,,,,,,,,,,,,,,
162844395,,,,,0.5,,,,,,,,,,,,,,,,,,,,
26465134,217.0,45.0,46.0,77.0,,,,,,,0.7,49.0,5.0,,296.0,,42.0,,0.4,,,,,,571.0
212519365,,,,,0.4,,,,,,,,,,,,,,,,,,,,
139122042,,,,,54.0,,,,,,,,,,,,,,,,,,,,
11978743,0.3,,0.6,,,,,0.2,17.9,0.8,,,,0.4,,6.3,23.0,,,,,0.2,,,
266885016,,,,,14.3,,,,,,,,,,,,,,,,,,,,
55776971,,,,,,,,,,,,,,,29.0,2.9,,,,,,,,,
147440059,,,,,0.6,,,,,,,,,,,,,,,,,,,,
221432905,,,,7.6,,,,,32.0,,,,,,,,,,,,,,,,
178675666,,,,,58.0,,,,,,,,,,,,,,,,,,,,
160310816,,,,,32.0,,,,,,,,,,,,,,,,,,,,
162763644,,,,,88.0,,,,,,,,,,,,,,,,,,,,
284189098,,,,,0.7,,,,,,,,,,,,,,,,,,,,
120405554,,,,0.4,,,,,,,,,,,,,,,,,,,,,
235297215,,,,,,0.2,,,,,,,,,,,,,,,,,,,
124234882,,,,,,,,,,,,,,,,,,,,,,108.0,30.0,,7.1
74749851,,67.0,,,,,,,,,,,,,,,,,,,,,,,
188991147,,,,,,,,,,,,,,,,,,6.8,,,,,,,
68337019,,,,,,,,,,,,,,,136.0,1.3,,,,,,11.7,,,
2083767,42.0,,,,3.1,,,0.1,5.0,,,,0.7,0.6,,,3.4,,,,2.1,,,,
297089707,,,,,1.0,,,,,,,,,,,,,,,,,,,,
146230543,,,,,0.8,,,,,,,,,,,,,,,,,,,,
244193381,,,,0.4,,,,,,,,,,,,,,,,,,,,,
179936723,,,2.5,,1.1,,,35.0,,10.8,,,,,,,,,,,,,,,
148467772,,,13.8,,,,,,93.0,,,,,,,,,11.8,,,,41.0,,,
198350044,,,,,137.0,,,,,,,,,,,,,,,,,,,,
164948794,,,,546.0,,,,,,,,,,,,,,,,,,,,,
297022016,,,,,0.5,,,,,,,,,,,,,,,,,,,,
85968997,,,,24.0,,,,,,,,,,,,,,,,,,,,,
37466720,,,,,,,,,,,,,,,,,158.0,,,,1.4,,,,
171087166,,,,,120.0,,,,,,,,,,,,,,,,,,,,
13646256,,,,,,,,,,,,,,,,,0.3,,,,,,,,
178730299,,,,,29.0,,,,,,,,,,,,,,,,,,,,
181329087,,,,0.5,,,,,41.0,,,,,,,,,,,,,,,,
252963100,,,,0.5,,,,,,,,,,,,,,,,,,,,,
269347396,,,,,,,,,,,,,,,,,,,,,,119.0,,,
56497895,,,,,,,,,,,,,21.0,,,,,,,,,,,,
195130514,,,,,79.0,,,,,,,,,,,,,,,,,,,,
67694595,178.0,,7.0,13.0,5608.0,,,7.5,463.0,,11.4,,,10.5,,,,,1.6,,,71.0,,,4.0
175063109,,,,,268.0,,,,,,,,,,,,,,,,,,,,
254544187,,,,,0.2,,,,,,,,,,,,,,,,,,,,
143124637,,,,0.9,0.2,,,,,,,,,,,,,,,,,,,,
303486706,,,,,35.0,,,,,,,,,,,,,,,,,,,,
158923194,,,,,6.2,,,,,,,,,,,,,,,,,,,,
305993961,,,,0.1,,,,,,,,,,,,,,,,,,,,,
10809782,,,,,,,,,,,,0.8,,,,,,,,,,,,,
258602617,,,,,,438.0,6.0,,,,,,,,,,,0.6,,,,,,4.2,
222642374,,,,,0.7,,,,,,,,,,,,,,,,,,,,
223586930,,,,,0.4,,,,,,,,,,,,,,,,,,,,
187484302,,,,2.2,,,,,,,,,,,,,,,,,,,,,15.3
138455695,,,,,112.0,,,,,,,,,,,,,,,,,,,,
136705294,,,,,61.0,,,,,,,,,,,,,,,,,,,,
157109900,,,,150.0,,,,,,,,,,,,,,,,,,,,,
277283114,,,,,1.9,,,,,,,,,,,,,,,,,,,,
200376716,,,,,,,,,,,,,,,,,,,,,,,0.4,,
215380327,,,,,,,,,,,,,,,,,,,,,,,4.4,,10.4
182822996,,,,,1.5,,,,,,,,,,,,,,,,,,,,
68025732,,,,,,,,,,,,,,,,,,,2.4,,,,,,
147064019,,,,,1.3,,,,,,,,,,,,,,,,,,,,
242914933,,,,,16.5,,,,,,,,,,,,,,,,,,,,
228063098,,,,,15.1,,,,,,,,,,,,,,,,,,,,
259057827,,,,,0.7,,,,,,,,,,,,,,,,,,,,
231472933,,,,,1.3,,,,,,,,,,,,,,,,,,,,
108569990,,,,,,,,,1.4,,,,,,,,,,,,,,,,
63615483,,,,,,,,,190.0,,,,,,,,0.8,,,0.7,74.0,,0.9,,
40286953,,,,,,,,,,,,42.0,,,,,,,,,,,,,
259953528,,,,,0.8,,,,,,,,,,,,,,,,,,,,
174357608,,,,,1.4,,,,,,,,,,,,,,,,,,,,
51300149,,,,,,,,4.5,,,,,,,0.4,7.5,,,,,,,,,
183803328,,,,2.3,,0.8,,,,,,,,,,,,,,,,,,,
106834867,,,27.0,1043.0,,,7.3,,3.3,,25.0,3.8,4.9,,,,1.6,7.2,,,,,,,
254205257,,,,,0.1,,,,,,,,,,,,,,,,,,,,
90809240,,,,,,,,,,,,36.0,,,,,,,,,,,,,
200036280,,,,,,,,19.8,,,,,,,,,,,,4.3,,,0.8,,
297510921,,,0.9,,0.3,,,,2.3,,,,,,,,,,,,,,,,
16081636,,,,39.0,0.5,,,,77.0,,,6.4,9.1,,,,21.0,,,3.4,,,,,
93907820,,,,,358.0,,,,,,,,,,,,,,,,,,,,
38049880,219.0,3.7,13.8,,49.0,,0.3,,17.1,,9.1,5.2,5.6,,,,9.3,,0.3,,,,,53.0,110.0
189971720,,,,,16.9,,,,,,,,,,,,,,,,,,,,
49669626,,,,,,,,,,20.0,,,,,,,,,,,,,,,
83589156,,,,72.0,,,,,,,12.7,,,,,,,,,,,,,,
256613211,,,,,,,,,,,,,,,,,,11.8,,,,,,,8.3
201929912,,,,,0.3,,,,,,,,,,,,,,,,,,,,
33282871,,2.0,4.3,85.0,36.0,,13.6,55.0,334.0,4.2,21.0,,2.5,8.2,,,55.0,,,,34.0,50.0,,90.0,
195193671,,,,,6.0,,,,,,,,,,,,,,,,,,,,
49893565,95.0,11.2,140.0,1605.0,976.0,36.0,312.0,98.0,7.6,23.0,29.0,11.8,5.6,78.0,76.0,10.4,9.0,13.9,7.3,0.8,22.0,19.3,0.3,126.0,492.0
22689481,,,,,,,,,,,,,,,,,,,,,34.0,,,,
297838495,,,,,0.4,,,,,,,,,,,,,,,,,,,,
121154091,,,,3.0,,,,,,,,,,,,,,,,,,,,,
136301597,,,,,1.7,,,,,,,,,,,,,,,,,,,,
163001223,,,,,584.0,,,,,,,,,,,,,,,,,,,,
250497204,,,,,0.8,,,,,,,,,,,,,,,,,,,,
47291376,,,,62.0,44.0,,,,1145.0,,,,1.5,,,,21.0,,,,2889.0,,,,
136640372,,,,,47.0,,,,,,,,,,,,,,,,,,,,
133885796,,,,8.0,,,,,,,,,,,,,,,,,,,,,
188189790,1.7,,,,1.0,,,,,,,,,,,,,,,,,,,,0.7
179848102,,,,,,,,,,,,,,,,,,,,,,,,15.1,
131533123,,,,0.1,,,,,,,,,,,,,,,,,,,,,
167564834,,,,,,,,,128.0,,,,,,,,,,,,,,,,
257934949,,,,0.2,302.0,,,,,,,,,,,,,,,,,,,,
103649913,,,,,,,,,,,,,,,,,1.8,,,,,,,,
197903023,,,,,,,,,,,,,,,,,,1.6,,,,,,,
153434378,,,,21.0,,,,,,,,,,,,,,,,,,,,,
10714039,,,,,,,,,,,,17.5,,,,,,,,,,,,,
282052972,,,,,100.0,,,,,,,,,,,,,,,,,,,,
48118779,,,,1.3,,,,,,,,22.0,1.4,,,,,,,,,,,,
45120292,62.0,,,,,,,,,,,,,,,,,,,,,,,,
32248913,,,,,,,,,,,,,,,,,14.6,,,,,,,,
106014415,,,,4.4,,,,,,,,,,,,,,,,,,,,,
237578633,,,,100.0,4.1,,,,,,,,,,,,,,,,,,,,
304084564,,,,,0.9,,,,,,,,,,,,,,,,,,,,
218938553,,,,4.8,,,,,,,,,,,,,,1.8,,,,,,,
158481258,,,,,2260.0,,,,,,,,,,,,,,,,,,,,
309434439,,,,,0.8,,,,,,,,,,,,,,,,,,,,
28257781,,,,,,,,,,,,,,,,,28.0,,,,,,,,
151257543,,,,,1168.0,,,,,,,,,,,,,,,,,,,,
144059425,,,,,7.0,,,,,,,,,,,,,,,,,,,,
89523414,,,8.4,5.0,,1.1,6.2,,137.0,,,,,,,,,13.6,,36.0,,,15.9,51.0,
92639430,1111.0,,,,,,,,,,,,,,,,,,,,,,,,
10964000,,,,,,,,,,,,,,,,,29.0,,,,,,,,
260300423,,,,,0.3,,,,,,,,,,,,,,,,,,,,
577614,,,,,,,,,,,,,,,,,,,,,36.0,,,,
306893799,,,,,47.0,,,,,,,,,,,,,,,,,,,,
151234988,44.0,,,,1406.0,,,,,,,,,,,,,,,,,,,,
13227098,,,,,,,,,,,,,,,,,,,,,0.6,,,,
148773331,,,,65.0,,,,,79.0,,,,,,,,,42.0,,,,,,,
166385573,,,,,1121.0,,,,,,,,,,,,,,,,,,,,
240948167,,,,0.2,310.0,,,,,,,,,,,,,,,,,,,,
187877855,,,,8.5,,4.1,,,,,,,,,,,,16.2,,,,,0.6,,0.4
178789623,,,,295.0,1252.0,,,,,,,,,,,,,,,,,392.0,,,
173931686,,,,,82.0,,,,,,,,,,,,,,,,,,0.1,,
49724738,,,4.8,15.8,10.5,,,,,,,,,,,,,,,,,,,,6.5
147154527,,,,,542.0,,,,,,,,,,,,,,,,,,,,
150968058,,,,,1126.0,,,,,,,,,,,,,,,,,,,,
207319056,,,,134.0,,,,,,,,,,,,,,2.6,,,,,,,
290573962,,,,,8.4,,,,,,,,,,,,,,,,,,,,
166081897,,,,1.3,770.0,,,,,,,,,,,,,,,,,,,,
241834303,,,,,1.0,,,,,,,,,,,,,,,,,,,,
137837203,6.9,,,,,,,,19.5,,,,2.7,,,,,,,,,,,,
297059619,,,,,9.5,,,,97.0,,,,,,,,,,,,,,,,
227047211,,,,0.4,,,,,,,,,,,,,,,,,,,,,
231945021,,,,,21.0,,,,,,,,,,,,,,,,,,,,
204319528,,,,,17.4,,,,,,,,,,,,,,,,,,,,
13873032,,,,,,,,,,,,,,,,,197.0,,,,,,,,
154276203,,,,,2.5,,,,,,,,,,,,,,,,,,,,
215727147,,,,,0.6,,,,,,,,,,,,,,,,,,,,
192429833,,,,1.7,,,,,,,,,,,,,,,,,,,,,
165683591,,,,,381.0,,,,,,,,,,,,,,,,,,,,
213231597,,,9.8,0.4,2.1,,3.8,,171.0,,,,,,,,7.2,,,,,134.0,,,8.8
150820937,,,,,16.1,,,,,,,,,,,,,,,,,,,,
46301758,,,63.0,22.0,,,,,,,,,0.4,,,,,,2.8,,,,,,
192627895,,,,,131.0,,,,,,,,,,,,,,,,,,,,
161811523,,,,347.0,,,,,,,,,,,,,,156.0,,,,,,,
206595308,,,,,112.0,,,,,,,,,,,,,,,,,,,,
188642720,,,,,,,,,,,,,,,,,,11.0,,,,,,,
300513907,,,,,1.4,,,,,,,,,,,,,,,,,,,,
302823979,,,,,2.1,,,,,,,,,,,,,,,,,,,,
148631188,,,,,269.0,,,,,,,,,,,,,0.9,,,,,,,
139804310,,,,,62.0,,,,,,,,,,,,,,,,,,,,
14153959,,,,,,,,,16.1,,,,,,,,,,,,2.0,,,,
153495323,,,6.1,,,,,,,,,,,,,,,,,,,,,,
103260848,202.0,35.0,111.0,1044.0,,,1759.0,,172.0,495.0,92.0,33.0,8.9,,,,69.0,0.9,,282.0,,88.0,,,
219747318,,,,,6.4,,,,,,,,,,,,,,,,,,,,
83123832,,,,,,,,,,,,,,,,,,,,,21.0,,,,
298144216,,,,,27.0,,,,,,,,,,,,,,,,,,,,
106346875,,,,,,,,,,,,,,,,55.0,,,,,,,,,
220235189,,,,0.7,70.0,,,,,,,,,,,,,,,,,,,,
247669967,,,,,0.6,,,,,,,,,,,,,,,,,,,,
142408262,,,,,647.0,,,,,,,,,,,,,,,,,,,,0.2
261745164,,,,,66.0,,,,,,,,,,,,,,,,,,,,
177578580,,,,,0.8,,,,,,,,,,,,,,,,,,,,
162453723,,,,21.0,,,229.0,,171.0,,,,,,,,0.2,,,,,128.0,,,
171986932,,,,,0.7,,,,,,,,,,,,,,,,,,,,
164196144,,,,,289.0,,,,,,,,,,,,,,,,,,,,
34582304,,,21.0,0.4,,,,,,,12.9,,8.1,,,,,,,,,,,,
185825658,,,,,2.7,,,,,,,,,,,,,,,,,,,,
283558096,,,,,,,,,3.3,,,,,,,,,,,,,,,,
144505477,,,,,1.5,,,,,,,,,,,,,,,,,,,,
234262106,,,,,38.0,19.4,,,,,,,,,,,,4.7,,,,,,,3.8
245844624,,,,,0.8,,,,,,,,,,,,,,,,,,,,
149144202,,,,,0.5,,,,,,,,,,,,,,,,,,,,
29239329,177.0,,10.4,3.9,,,,37.0,,,12.3,,,,,,1.3,,8.5,,0.2,,,,
135091121,,,10.9,,1107.0,,,,1.2,,,,,,,,,,,,,,,,
215877085,,,,,,4.4,,,,,,,,,,,,,,,,,,,
190061555,,,,,0.8,,,,,,,,,,,,,,,,,,,,
46585543,,,,,1.2,,,,,,,,,,,,,5.9,,,,,,,
27262175,,15.2,,,,,,6.6,167.0,,,,,,435.0,27.0,9.9,,,,,,,,
164805863,,,,,,,,8.3,,,,,,,,,,,,,,,,,
133459021,,,2.1,,,,,,,,,,,,,,,,,,,,,,
216487495,,,,1.3,,,,,,,,,,,,,,,,,,,,,
96167505,,,,,,,,741.0,,,,,,,,,,,,,,,,,
136357840,,,,,1.4,,,,,,,,,,,,,,,,,,,,
63808332,,0.2,,,,,,,,,,,,,,,,,,,,,,,
124070622,,,0.9,,0.4,,,,,,,,,,,,,,,,,,,,
157899431,92.0,,,,,,,,8.2,,,,,,,,,,,,,,,,
192623666,,,,,56.0,,,,,,,,,,,,,,,,,,,,
7203603,,,,10.3,,,,,449.0,,,,,,71.0,14.3,115.0,,,,7.0,,,,
150789931,295.0,153.0,,,,,,103.0,,,,,,,,,,,,,,71.0,,40.0,
235692659,,,8.2,152.0,36.0,,,,12.9,,13.1,,,,,,,50.0,,,,10.5,,68.0,5.7
136953993,,,,,0.3,,,,,,,,,,,,,,,,,,,,
117402082,,,,,2.4,,,,,,,,,,,,,,,,,,,,
200524998,,,,,,,1.6,,,,,,,,,,,,,,,,,,
266278004,,,,31.0,,,,,,,,,,,,,,,,,,,,,
